@relation d159-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.AddExpression-Ea33+1-Nexpression-weka.filters.unsupervised.attribute.Remove-R33

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute oz11 numeric
@attribute oz12 numeric
@attribute oz13 numeric
@attribute oz14 numeric
@attribute oz15 numeric
@attribute oz16 numeric
@attribute oz17 numeric
@attribute oz18 numeric
@attribute oz19 numeric
@attribute oz20 numeric
@attribute oz21 numeric
@attribute oz22 numeric
@attribute oz23 numeric
@attribute oz24 numeric
@attribute oz25 numeric
@attribute oz26 numeric
@attribute oz27 numeric
@attribute oz28 numeric
@attribute oz29 numeric
@attribute oz30 numeric
@attribute oz31 numeric
@attribute oz32 numeric
@attribute class {1,2} 

@data
0.430111,0.45556,0.566899,0.76982,0.721591,1,0.492603,0,0.445673,0.50617,0.43269,0,0.125001,0,0.105263,0.250003,0.166669,0.181818,0,0.199996,0.1,0.142858,0.199996,0.142858,0.142858,0.166669,0.285717,0.2,0,0,0,0,2
0.525984,0.32222,0.649286,0.67775,0.713063,0.875,0.380086,0.76628,0.309273,0.38272,0.15938,0.030385,0.250001,0,0,0,0,0.181818,0.199996,0.199996,0,0,0.199996,0,0.285717,0.333338,0.285717,0.599992,0.285717,0,0,0,2
0.546594,0.41111,0.659088,0.61637,0.738638,0.875,0.408996,0.33224,0.310869,0.53086,0.15814,0.032115,0.250001,0,0,0,0,0.181818,0.199996,0.199996,0,0,0,0,0.285717,0.333338,0.285717,0.599992,0.285717,0.142858,0,0,2
0.5699,0.11111,0.675568,0.42967,0.696027,0.79167,0.419925,0.60482,0.302144,0.69136,0.15654,0.067885,0.37501,0,0,0,0,0.181818,0.199996,0.199996,0,0,0,0,0.285717,0.333338,0.285717,0.500011,0.285717,0.142858,0,0,2
0.61739,0.41111,0.708969,0.61637,0.681816,0.875,0.484154,0.33224,0.270425,0.53086,0.15507,0.032115,0.37501,0,0,0,0,0.181818,0.199996,0.399992,0,0,0,0,0.285717,0.333338,0.285717,0.400008,0.285717,0.142858,0,0,2
0.61739,0,0.708969,0,0.681816,0.95833,0.484154,0.59551,0.270425,0.69136,0.15507,1,0.37501,0,0,0,0,0.181818,0.199996,0.399992,0,0,0,0,0.285717,0.333338,0.285717,0.400008,0.285717,0.142858,0,0,2
0.5699,0.7,0.675126,0.80563,0.724427,0.25,0.485123,0.44335,0.309273,0.39506,0.20262,0,0.250001,0,0.052632,0,0,0.181818,0.199996,0.399992,0,0,0,0,0.285717,0.333338,0.285717,0.400008,0.285717,0.142858,0,0,2
0.589609,1,0.678239,1,0.673298,0.66667,0.528728,0.98522,0.302144,0.037037,0.20262,0.0025,0.37501,0,0.052632,0,0,0.090909,0.199996,0.399992,0,0,0,0,0.285717,0.333338,0.285717,0.400008,0.285717,0.142858,0,0,2
0.612903,0.32222,0.694719,0.67775,0.630686,0.875,0.539657,0.76628,0.293419,0.38272,0.20102,0.030385,0.500013,0,0.052632,0,0,0.090909,0.199996,0.399992,0,0,0,0,0.285717,0.333338,0.285717,0.300006,0.285717,0.142858,0,0,2
0.585122,0.42222,0.665098,0.63427,0.616475,0.58333,0.59914,0.67707,0.305315,0.45679,0.2044,0.031923,0.500013,0,0.052632,0,0,0,0.199996,0.399992,0,0,0,0,0.285717,0.500018,0.285717,0.300006,0.285717,0.142858,0,0,2
0.647856,0,0.697605,0,0.630686,0.95833,0.640653,0.59551,0.261699,0.69136,0.15515,1,0.500013,0,0.052632,0,0,0,0,0.399992,0,0.142858,0,0,0.285717,0.500018,0.285717,0.300006,0.285717,0.142858,0,0,2
0.664881,0.42222,0.719212,0.63427,0.636358,0.58333,0.656531,0.67707,0.241876,0.45679,0.15329,0.031923,0.500013,0,0.052632,0,0,0,0,0.399992,0,0.142858,0,0,0.428584,0.333338,0.285717,0.300006,0.285717,0.142858,0,0,2
0.650539,0.96667,0.707633,0.92327,0.582382,0.375,0.63656,0.99453,0.260901,0.12346,0.20115,0.0025,0.500013,0,0.052632,0,0,0,0.199996,0.399992,0,0.142858,0,0,0.285717,0.333338,0.285717,0.300006,0.285717,0.142858,0,0,2
0.626343,0.7,0.690259,0.80563,0.582382,0.25,0.648459,0.44335,0.291035,0.39506,0.2471,0,0.500013,0,0.105263,0,0,0,0.199996,0.399992,0,0.142858,0,0,0.285717,0.333338,0.285717,0.2,0.285717,0.142858,0,0,2
0.646063,1,0.714979,1,0.562499,0.66667,0.667736,0.98522,0.256943,0.037037,0.24526,0.0025,0.500013,0,0.105263,0,0,0,0.199996,0.399992,0,0.142858,0,0,0.285717,0.166669,0.285717,0.2,0.285717,0.142858,0,0.166669,2
0.675627,0.41111,0.724113,0.61637,0.517041,0.875,0.689217,0.33224,0.227597,0.53086,0.24508,0.032115,0.500013,0.333326,0.105263,0,0,0,0.199996,0.399992,0,0.142858,0,0,0.285717,0.166669,0.285717,0.1,0.285717,0.142858,0,0.166669,2
0.709677,0.11111,0.779335,0.41688,0.491477,0.875,0.697237,0.4532,0.21253,1,0.19692,0.95577,0.500013,0.333326,0.105263,0,0,0,0.199996,0.399992,0,0.142858,0,0,0.285717,0.166669,0.142858,0.1,0.428584,0.142858,0,0.166669,2
0.687274,0.7,0.764418,0.80563,0.514206,0.25,0.720218,0.44335,0.216499,0.39506,0.1985,0,0.37501,0.333326,0.105263,0,0,0,0.199996,0.399992,0,0.142858,0,0,0.285717,0.166669,0.142858,0.1,0.571446,0.142858,0,0.166669,2
0.632623,0.7,0.736359,0.80563,0.528406,0.25,0.698687,0.44335,0.238695,0.39506,0.19989,0,0.37501,0.333326,0.105263,0,0,0,0.199996,0.199996,0,0.142858,0,0,0.428584,0.166669,0.142858,0.1,0.571446,0.142858,0,0.166669,2
0.643369,0.11111,0.744373,0.42967,0.536935,0.79167,0.623315,0.60482,0.246633,0.69136,0.19838,0.067885,0.37501,0.333326,0.105263,0,0,0.090909,0.199996,0.199996,0,0.142858,0,0,0.285717,0.166669,0.142858,0.1,0.571446,0.142858,0,0.166669,2
0.646063,0.92222,0.756178,0.91816,0.565335,0.29167,0.556719,0.98522,0.249803,0,0.19679,0.0025,0.37501,0.333326,0.105263,0,0,0.181818,0.199996,0.199996,0,0.142858,0,0,0.285717,0.166669,0.142858,0.1,0.428584,0.142858,0,0.166669,2
0.680114,0.32222,0.811401,0.67775,0.53977,0.875,0.56474,0.76628,0.234736,0.38272,0.14863,0.030385,0.37501,0.333326,0.105263,0,0,0.181818,0.199996,0.199996,0,0.142858,0,0,0.285717,0.166669,0,0.1,0.571446,0.142858,0,0.166669,2
0.720434,0.14444,0.836109,0.54476,0.519888,0.083333,0.595048,0.56322,0.20539,0.67901,0.14716,0.99231,0.37501,0.333326,0.105263,0,0,0.181818,0.199996,0.199996,0,0.285717,0,0,0.285717,0.166669,0,0.1,0.428584,0.142858,0,0.166669,2
0.707885,0.11111,0.838565,0.41688,0.497159,0.875,0.585527,0.4532,0.199836,1,0.14738,0.95577,0.37501,0.333326,0.105263,0,0.166669,0.181818,0.199996,0.199996,0,0.285717,0,0,0.285717,0.166669,0,0.1,0.428584,0,0,0.166669,2
0.68459,0.35556,0.822085,0.71356,0.53977,0.5,0.574598,0.80077,0.208561,0.16049,0.14897,0.030962,0.250001,0.333326,0.105263,0,0.166669,0.181818,0.199996,0.199996,0,0.285717,0,0,0.285717,0.166669,0,0.2,0.428584,0,0,0.166669,2
0.63799,0.77778,0.790246,0.72123,0.534088,0.20833,0.54429,0.55063,0.235524,0.074074,0.15044,0.028462,0.250001,0.333326,0.105263,0,0.166669,0.181818,0.199996,0,0,0.285717,0,0,0.285717,0.166669,0,0.2,0.571446,0,0,0.166669,2
0.638892,0.42222,0.791797,0.63427,0.514206,0.58333,0.5782,0.67707,0.230768,0.45679,0.15043,0.031923,0.250001,0.333326,0.105263,0,0.166669,0.181818,0.199996,0,0,0.285717,0,0,0.285717,0.166669,0,0.1,0.714307,0,0,0.166669,2
0.655918,0.42222,0.814513,0.63427,0.514206,0.58333,0.608998,0.67707,0.191121,0.45679,0.10439,0.031923,0.250001,0.333326,0.052632,0,0.166669,0.181818,0.199996,0,0,0.285717,0,0,0.428584,0.166669,0,0.1,0.714307,0,0,0.166669,2
0.636198,0.32222,0.811401,0.67775,0.565335,0.875,0.565393,0.76628,0.198261,0.38272,0.10439,0.030385,0.125001,0.333326,0.052632,0,0.166669,0.272732,0.199996,0,0,0.285717,0,0,0.428584,0.166669,0,0.1,0.714307,0,0,0.166669,2
0.616489,0.45556,0.808277,0.76982,0.616475,1,0.521778,0,0.20539,0.50617,0.10439,0,0,0.333326,0.052632,0,0.166669,0.363643,0.199996,0,0,0.285717,0,0,0.428584,0.166669,0,0.1,0.714307,0,0,0.166669,2
0.641576,0.45556,0.826092,0.76982,0.602275,1,0.528891,0,0.190323,0.50617,0.1026,0,0,0.333326,0.052632,0,0.166669,0.363643,0.199996,0,0,0.285717,0,0,0.428584,0,0,0.1,0.857139,0,0,0.166669,2
0.567205,0.42222,0.74615,0.63427,0.647722,0.58333,0.490552,0.67707,0.234736,0.45679,0.15223,0.031923,0,0.333326,0.052632,0,0.166669,0.363643,0.199996,0,0,0.142858,0,0,0.428584,0,0.142858,0.1,0.857139,0,0,0.166669,2
0.621867,0.92222,0.774208,0.91816,0.633522,0.29167,0.512094,0.98522,0.21253,0,0.15084,0.0025,0,0.333326,0.052632,0,0.166669,0.363643,0.199996,0.199996,0,0.142858,0,0,0.285717,0,0.142858,0.1,0.857139,0,0,0.166669,2
0.690859,0.81111,0.813845,0.95141,0.673298,0.041667,0.553596,0.89765,0.171298,0.037037,0.10159,0.006731,0,0.333326,0.052632,0,0.166669,0.363643,0,0.399992,0,0.142858,0,0,0.285717,0,0.142858,0.1,0.857139,0,0,0.166669,2
0.710579,0.41111,0.839674,0.61637,0.647722,0.875,0.587782,0.33224,0.117372,0.53086,0.05558,0.032115,0,0.333326,0,0,0.166669,0.363643,0,0.399992,0,0.142858,0,0,0.285717,0,0.142858,0.1,0.857139,0,0,0.333338,2
0.690859,0.42222,0.813845,0.63427,0.673298,0.58333,0.553596,0.67707,0.171298,0.45679,0.10159,0.031923,0,0.333326,0.052632,0,0.166669,0.363643,0,0.399992,0,0.142858,0,0,0.285717,0,0.142858,0.1,0.857139,0,0,0.166669,2
0.628136,0.42222,0.751051,0.63427,0.724427,0.58333,0.558015,0.67707,0.210944,0.45679,0.14993,0.031923,0,0,0.052632,0,0.166669,0.363643,0,0.399992,0,0.142858,0,0,0.285717,0,0.285717,0.1,0.857139,0,0,0.166669,2
0.599463,0.32222,0.71877,0.67775,0.732956,0.875,0.557638,0.76628,0.232353,0.38272,0.1957,0.030385,0,0,0.052632,0,0.166669,0.363643,0,0.399992,0.1,0.142858,0,0,0.285717,0,0.285717,0.1,0.714307,0,0,0.166669,2
0.63083,0.45556,0.746376,0.76982,0.696027,1,0.579333,0,0.20539,0.50617,0.19445,0,0,0,0.052632,0,0.333338,0.363643,0,0.399992,0.1,0.142858,0,0,0.285717,0,0.285717,0.1,0.571446,0,0,0.166669,2
0.679212,0.45556,0.767304,0.76982,0.656251,1,0.600865,0,0.180811,0.50617,0.19306,0,0,0,0.052632,0,0.333338,0.363643,0,0.399992,0.1,0.285717,0,0,0.142858,0,0.285717,0.1,0.571446,0,0,0.166669,2
0.716848,0.42222,0.780218,0.63427,0.607957,0.58333,0.697768,0.67707,0.148293,0.45679,0.19319,0.031923,0,0,0.052632,0,0.333338,0.272732,0,0.399992,0.1,0.428584,0,0,0.142858,0,0.285717,0.1,0.571446,0,0,0.166669,2
0.689067,0,0.749489,0,0.599429,0.95833,0.742352,0.59551,0.180013,0.69136,0.24074,1,0,0,0.105263,0,0.333338,0.181818,0,0.399992,0.1,0.428584,0,0,0.142858,0,0.285717,0.1,0.571446,0,0,0.166669,2
0.655016,1,0.694266,1,0.624993,0.66667,0.734331,0.98522,0.195079,0.037037,0.2889,0.0025,0,0,0.105263,0,0.333338,0.181818,0,0.399992,0.1,0.428584,0,0,0.142858,0,0.428584,0.1,0.428584,0,0,0.166669,2
0.580645,1,0.614335,1,0.670451,0.66667,0.695993,0.98522,0.239493,0.037037,0.33853,0.0025,0,0,0.105263,0,0.333338,0.181818,0,0.399992,0.1,0.285717,0,0,0.142858,0,0.571446,0.1,0.428584,0,0,0.166669,2
0.524191,0.35556,0.570465,0.71356,0.713063,0.5,0.658419,0.80077,0.290248,0.16049,0.34143,0.030962,0,0,0.105263,0,0.166669,0.181818,0,0.399992,0.1,0.285717,0,0.142858,0.142858,0,0.571446,0.1,0.428584,0,0,0.166669,2
0.524191,0.11111,0.570465,0.41688,0.713063,0.875,0.658419,0.4532,0.290248,1,0.34143,0.95577,0,0,0.105263,0,0.166669,0.181818,0,0.399992,0.1,0.285717,0,0.142858,0.142858,0,0.571446,0.1,0.428584,0,0,0.166669,2
0.516129,0,0.574245,0,0.732956,0.95833,0.667195,0.59551,0.285492,0.69136,0.34135,1,0,0,0.105263,0,0.166669,0.181818,0,0.399992,0.1,0.285717,0,0.142858,0.285717,0,0.571446,0.1,0.285717,0,0,0.166669,2
0.539424,0.066667,0.589616,0.26343,0.69318,0.70833,0.669511,0.67324,0.262487,0.79012,0.34113,0.95192,0,0,0.105263,0,0.166669,0.181818,0,0.399992,0.1,0.285717,0.199996,0.142858,0.285717,0,0.571446,0.1,0.142858,0,0,0.166669,2
0.5699,0.81111,0.600742,0.95141,0.650569,0.041667,0.637744,0.89765,0.263285,0.037037,0.33962,0.006731,0.125001,0,0.105263,0,0.166669,0.181818,0,0.399992,0.1,0.285717,0.199996,0.142858,0.142858,0,0.571446,0.1,0.142858,0,0,0.166669,2
0.542118,0.92222,0.571133,0.91816,0.636358,0.29167,0.697237,0.98522,0.275181,0,0.343,0.0025,0.125001,0,0.105263,0,0.166669,0.090909,0,0.399992,0.1,0.285717,0.199996,0.142858,0.142858,0.166669,0.571446,0.1,0.142858,0,0,0.166669,2
0.539424,0.92222,0.559327,0.91816,0.607957,0.29167,0.763833,0.98522,0.27201,0,0.34459,0.0025,0.125001,0,0.105263,0,0.166669,0,0,0.399992,0.1,0.285717,0.199996,0.142858,0.142858,0.166669,0.571446,0.1,0.285717,0,0,0.166669,2
0.531362,0.11111,0.563119,0.41688,0.62784,0.875,0.772609,0.4532,0.267254,1,0.34451,0.95577,0.125001,0,0.105263,0,0.166669,0,0,0.399992,0.1,0.285717,0.199996,0.142858,0.285717,0.166669,0.571446,0.1,0.142858,0,0,0.166669,2
0.557351,0,0.622122,0,0.622158,0.95833,0.789406,0.59551,0.24742,0.69136,0.29627,1,0.125001,0,0.105263,0,0.166669,0,0,0.399992,0.1,0.285717,0.199996,0.142858,0.428584,0.166669,0.428584,0.1,0.142858,0,0,0.166669,2
0.539424,0,0.597855,0,0.590911,0.95833,0.746659,0.59551,0.249803,0.69136,0.29756,1,0.125001,0.333326,0.105263,0,0.166669,0,0,0.199996,0.1,0.285717,0.199996,0.142858,0.428584,0.166669,0.428584,0.1,0.142858,0,0,0.166669,2
0.470431,0.11111,0.558218,0.44757,0.551135,0.66667,0.705146,0.5156,0.291035,0.82716,0.34681,0.065,0.125001,0.333326,0.105263,0,0.166669,0,0.199996,0,0.1,0.285717,0.199996,0.142858,0.428584,0.166669,0.428584,0.1,0.142858,0,0,0.166669,2
0.516129,0.41111,0.576033,0.61637,0.536935,0.875,0.72329,0.33224,0.280725,0.53086,0.34539,0.032115,0.125001,0.333326,0.105263,0,0.166669,0,0.199996,0,0.1,0.428584,0.199996,0.142858,0.428584,0.166669,0.428584,0.1,0.142858,0,0,0,2
0.533154,0.32222,0.59875,0.67775,0.536935,0.875,0.754088,0.76628,0.241078,0.38272,0.29935,0.030385,0.125001,0.333326,0.052632,0,0.166669,0,0.199996,0,0.1,0.428584,0.199996,0.142858,0.571446,0.166669,0.428584,0.1,0.142858,0,0,0,2
0.542118,0.71111,0.637708,0.81074,0.517041,0,0.74623,0.7006,0.249803,0.098765,0.25283,0.0275,0.125001,0.333326,0.052632,0,0.166669,0,0.199996,0,0.1,0.428584,0.199996,0.285717,0.571446,0.166669,0.285717,0.1,0.142858,0,0,0,2
0.61739,0.7,0.701838,0.80563,0.514206,0.25,0.776916,0.44335,0.201432,0.39506,0.2056,0,0.125001,0.333326,0.052632,0,0.166669,0,0.199996,0.199996,0,0.428584,0.199996,0.285717,0.571446,0.166669,0.285717,0.1,0.142858,0,0,0,2
0.577961,0.11111,0.678013,0.42967,0.571017,0.79167,0.763986,0.60482,0.223628,0.69136,0.20677,0.067885,0.125001,0.333326,0.052632,0,0,0,0.199996,0.199996,0,0.428584,0.199996,0.285717,0.714307,0.166669,0.285717,0.1,0.142858,0,0,0,2
0.540325,0.42222,0.665098,0.63427,0.619322,0.58333,0.667083,0.67707,0.256145,0.45679,0.20665,0.031923,0.125001,0.333326,0.052632,0,0,0.090909,0.199996,0.199996,0,0.285717,0.199996,0.285717,0.714307,0.166669,0.285717,0.1,0.142858,0,0,0,2
0.543911,0.32222,0.66554,0.67775,0.624993,0.875,0.668001,0.76628,0.264072,0.38272,0.20665,0.030385,0.125001,0.333326,0.052632,0,0,0.090909,0.199996,0.199996,0,0.142858,0.199996,0.285717,0.714307,0.166669,0.285717,0.1,0.142858,0.142858,0,0,2
0.568998,0.32222,0.684475,0.67775,0.605111,0.875,0.690023,0.76628,0.229182,0.38272,0.16068,0.030385,0.125001,0.333326,0,0,0,0.090909,0.199996,0.199996,0,0.142858,0.199996,0.285717,0.714307,0.166669,0.285717,0.1,0.285717,0.142858,0,0,2
0.602147,0.77778,0.738136,0.72123,0.599429,0.20833,0.664123,0.55063,0.218872,0.074074,0.11253,0.028462,0.125001,0.333326,0,0,0,0.090909,0.199996,0.199996,0,0.142858,0.199996,0.285717,0.714307,0.166669,0.142858,0.2,0.285717,0.142858,0,0,2
0.628136,0.14444,0.797139,0.54476,0.593746,0.083333,0.68092,0.56322,0.199048,0.67901,0.064287,0.99231,0.125001,0.333326,0,0,0,0.090909,0.199996,0.199996,0,0.142858,0.199996,0.285717,0.857139,0.166669,0,0.2,0.285717,0.142858,0,0,2
0.655918,0.92222,0.825198,0.91816,0.616475,0.29167,0.630203,0.98522,0.178427,0,0.061053,0.0025,0.125001,0.333326,0,0,0,0.181818,0.199996,0.199996,0,0.142858,0.199996,0.142858,0.857139,0.166669,0,0.2,0.285717,0.142858,0,0,2
0.656809,0.32222,0.82676,0.67775,0.596593,0.875,0.664123,0.76628,0.173671,0.38272,0.061043,0.030385,0.125001,0.333326,0,0,0,0.181818,0.199996,0.199996,0,0.142858,0.199996,0.142858,0.857139,0.166669,0,0.1,0.428584,0.142858,0,0,2
0.705201,0.11111,0.847688,0.44757,0.556817,0.66667,0.685655,0.5156,0.149091,0.82716,0.059656,0.065,0.125001,0.333326,0,0,0,0.181818,0.199996,0.199996,0,0.285717,0.199996,0.142858,0.714307,0.166669,0,0.1,0.428584,0.142858,0,0,2
0.728496,1,0.864167,1,0.602275,0.66667,0.713657,0.98522,0.145122,0.037037,0.058412,0.0025,0.125001,0.333326,0,0,0,0.181818,0.199996,0.399992,0,0.285717,0,0.142858,0.714307,0.166669,0,0.1,0.428584,0.142858,0,0,2
0.681005,0.32222,0.83389,0.67775,0.64204,0.875,0.7248,0.76628,0.178427,0.38272,0.10616,0.030385,0,0.333326,0,0.0625,0,0.181818,0.199996,0.399992,0,0.285717,0,0.142858,0.714307,0.166669,0,0.1,0.428584,0.142858,0,0,2
0.681005,0.45556,0.83277,0.76982,0.647722,1,0.709891,0,0.198261,0.50617,0.15033,0,0,0.333326,0.052632,0.0625,0,0.181818,0.199996,0.399992,0,0.285717,0,0.142858,0.714307,0,0,0.1,0.428584,0.142858,0,0,2
0.680114,0.96667,0.831208,0.92327,0.667615,0.375,0.675971,0.99453,0.203017,0.12346,0.15034,0.0025,0,0.333326,0.052632,0.0625,0,0.181818,0.199996,0.399992,0,0.285717,0,0.142858,0.714307,0,0,0.2,0.285717,0.142858,0,0,2
0.659503,0.42222,0.795136,0.63427,0.656251,0.58333,0.666817,0.67707,0.229182,0.45679,0.19619,0.031923,0,0.333326,0.052632,0.0625,0,0.181818,0.199996,0.399992,0.1,0.285717,0,0.142858,0.571446,0,0,0.2,0.285717,0.142858,0,0,2
0.71147,0.41111,0.816517,0.61637,0.622158,0.875,0.689268,0.33224,0.21253,0.53086,0.1948,0.032115,0,0.333326,0.052632,0.0625,0,0.181818,0.199996,0.399992,0.1,0.285717,0,0.142858,0.428584,0,0,0.2,0.285717,0.285717,0,0,2
0.65771,0.32222,0.793585,0.67775,0.664769,0.875,0.68986,0.76628,0.266456,0.38272,0.24113,0.030385,0,0,0.052632,0.124999,0,0.181818,0.199996,0.399992,0.1,0.285717,0,0.142858,0.428584,0,0,0.2,0.285717,0.285717,0,0,2
0.724019,0.45556,0.826533,0.76982,0.684662,1,0.73228,0,0.230768,0.50617,0.19188,0,0,0,0.052632,0.124999,0,0.181818,0,0.399992,0.1,0.285717,0,0.142858,0.428584,0,0,0.2,0.285717,0.428584,0,0,2
0.658601,0.42222,0.785572,0.63427,0.710227,0.58333,0.686094,0.67707,0.283906,0.45679,0.19499,0.031923,0,0,0.052632,0.124999,0,0.181818,0,0.399992,0.1,0.142858,0,0.285717,0.428584,0,0,0.2,0.285717,0.428584,0,0,2
0.641576,0.92222,0.765527,0.91816,0.696027,0.29167,0.661429,0.98522,0.312455,0,0.19672,0.0025,0,0,0.052632,0.124999,0,0.181818,0,0.399992,0.1,0.142858,0,0.428584,0.285717,0,0,0.2,0.285717,0.428584,0,0,2
0.706994,1,0.8065,1,0.670451,0.66667,0.707626,0.98522,0.259316,0.037037,0.19361,0.0025,0,0,0.052632,0.124999,0,0.181818,0,0.399992,0.1,0.285717,0,0.285717,0.285717,0,0,0.2,0.285717,0.428584,0,0,2
0.635307,0.11111,0.758396,0.4578,0.670451,0.83333,0.661429,0.55665,0.310071,0.91358,0.19672,0.95962,0,0,0.052632,0.124999,0,0.181818,0,0.199996,0.1,0.285717,0,0.428584,0.285717,0,0,0.2,0.285717,0.428584,0,0,2
0.618281,0.11111,0.738363,0.41688,0.656251,0.875,0.636775,0.4532,0.33862,1,0.19844,0.95577,0,0,0.052632,0.124999,0,0.181818,0,0.199996,0.1,0.285717,0,0.571446,0.142858,0,0,0.2,0.285717,0.428584,0,0,2
0.655918,0.41111,0.751277,0.61637,0.607957,0.875,0.733678,0.33224,0.306102,0.53086,0.19856,0.032115,0,0,0.052632,0.124999,0,0.090909,0,0.199996,0.1,0.428584,0,0.571446,0.142858,0,0,0.2,0.285717,0.428584,0,0,2
0.586925,0.066667,0.709863,0.26343,0.62784,0.70833,0.686574,0.67324,0.351303,0.79012,0.20167,0.95192,0,0,0.052632,0.124999,0,0.090909,0,0.199996,0.1,0.428584,0,0.714307,0.142858,0,0,0.2,0.285717,0.285717,0,0,2
0.561827,0.96667,0.693598,0.92327,0.633522,0.375,0.670695,0.99453,0.375095,0.12346,0.20332,0.0025,0,0,0.052632,0.124999,0,0.090909,0,0.199996,0.1,0.428584,0,0.857139,0.142858,0,0,0.2,0.142858,0.285717,0,0,2
0.540325,0.11111,0.687362,0.4578,0.579546,0.83333,0.693411,0.55665,0.384618,0.91358,0.25109,0.95962,0,0,0.052632,0.124999,0,0.090909,0.199996,0.199996,0.1,0.428584,0,0.857139,0.142858,0,0,0.1,0.142858,0.285717,0,0,2
0.5233,0.96667,0.664657,0.92327,0.579546,0.375,0.662613,0.99453,0.424265,0.12346,0.29713,0.0025,0,0,0.105263,0.124999,0,0.090909,0.199996,0.199996,0.1,0.428584,0,0.857139,0,0,0,0.1,0.142858,0.285717,0,0,2
0.486565,0.11111,0.597629,0.44757,0.5767,0.66667,0.721188,0.5156,0.436161,0.82716,0.34689,0.065,0,0,0.105263,0.124999,0,0,0.199996,0.199996,0.1,0.428584,0,0.857139,0,0,0.142858,0.1,0.142858,0.285717,0,0,2
0.457882,0.11111,0.565349,0.44757,0.585228,0.66667,0.72081,0.5156,0.45757,0.82716,0.39266,0.065,0,0,0.105263,0.124999,0,0,0.199996,0.199996,0.2,0.428584,0,0.857139,0,0,0.142858,0.1,0,0.285717,0,0,2
0.395159,0.92222,0.532831,0.91816,0.571017,0.29167,0.679308,0.98522,0.501185,0,0.4419,0.0025,0,0,0.105263,0.124999,0,0,0.399992,0.199996,0.2,0.285717,0,0.857139,0,0,0.142858,0.1,0,0.285717,0,0,2
0.370973,0.11111,0.51591,0.44757,0.542617,0.66667,0.626009,0.5156,0.52419,0.82716,0.44178,0.065,0.125001,0,0.105263,0.124999,0,0,0.399992,0,0.2,0.285717,0,0.857139,0,0,0.142858,0.1,0,0.285717,0,0,2
0.439966,0.11111,0.55643,0.44757,0.511359,0.66667,0.669083,0.5156,0.473434,0.82716,0.39416,0.065,0.125001,0,0.105263,0.0625,0,0,0.399992,0,0.2,0.285717,0,0.857139,0,0,0.142858,0.1,0,0.428584,0,0,2
0.467747,0.92222,0.587159,0.91816,0.519888,0.29167,0.624499,0.98522,0.441715,0,0.34661,0.0025,0.125001,0,0.052632,0.0625,0,0.090909,0.399992,0,0.2,0.285717,0,0.857139,0,0,0.142858,0.1,0,0.428584,0,0,2
0.443551,0.11111,0.569797,0.44757,0.519888,0.66667,0.636397,0.5156,0.471849,0.82716,0.39256,0.065,0.125001,0,0.105263,0.0625,0,0.090909,0.399992,0,0.2,0.285717,0,0.857139,0,0,0.142858,0,0,0.428584,0,0,2
0.447136,0.11111,0.583153,0.44757,0.531252,0.66667,0.614753,0.5156,0.48533,0.82716,0.39275,0.065,0.125001,0,0.157898,0.0625,0,0.090909,0.399992,0,0.1,0.285717,0,0.857139,0,0,0.142858,0,0,0.428584,0,0,2
0.425624,0.14444,0.57291,0.54476,0.522724,0.083333,0.560546,0.56322,0.50277,0.67901,0.39263,0.99231,0.250001,0,0.157898,0.0625,0,0.090909,0.399992,0,0.1,0.285717,0,0.857139,0,0,0.142858,0,0,0.285717,0,0,2
0.425624,0.11111,0.570465,0.41688,0.519888,0.875,0.565281,0.4532,0.488501,1,0.34826,0.95577,0.250001,0,0.157898,0,0,0.090909,0.399992,0,0.1,0.285717,0,0.857139,0,0.166669,0.142858,0,0,0.285717,0,0,2
0.413086,0,0.57291,0,0.497159,0.95833,0.55575,0.59551,0.482947,0.69136,0.34847,1,0.250001,0,0.157898,0,0.166669,0.090909,0.399992,0,0.1,0.285717,0,0.857139,0,0.166669,0.142858,0,0,0.142858,0,0,2
0.413086,0.066667,0.573804,0.26343,0.508523,0.70833,0.559791,0.67324,0.488501,0.79012,0.39298,0.95192,0.250001,0,0.157898,0.0625,0.166669,0.090909,0.399992,0,0.1,0.285717,0,0.714307,0,0.166669,0.142858,0,0,0.142858,0,0,2
0.461467,0.14444,0.605427,0.54476,0.463065,0.083333,0.577986,0.56322,0.441715,0.67901,0.39112,0.99231,0.250001,0,0.157898,0.0625,0.166669,0.090909,0.399992,0,0.1,0.285717,0.199996,0.571446,0,0.166669,0.142858,0,0,0.142858,0,0,2
0.39606,0.7,0.561783,0.80563,0.502841,0.25,0.525656,0.44335,0.505952,0.39506,0.43855,0,0.250001,0,0.210531,0.0625,0.166669,0.090909,0.399992,0,0.1,0.142858,0.199996,0.571446,0,0.166669,0.142858,0,0,0.142858,0,0,2
